,Product_Form,Cu,Ni,Mn,P,Temperature_Celsius,AUC8e+22,AUC1.4571428571428572e+23,AUC2.1142857142857144e+23,AUC2.7714285714285714e+23,AUC3.428571428571429e+23,AUC4.0857142857142864e+23,AUC4.7428571428571424e+23,AUC5.4e+23,AUC6.057142857142857e+23,AUC6.714285714285714e+23,AUC7.371428571428572e+23,AUC8.028571428571429e+23,AUC8.685714285714285e+23,AUC9.342857142857142e+23,AUC1e+24
295,P,0.18,0.2,1.437,0.011,288.8888888888889,24.515994137610235,55.79744756831822,90.83872488254934,128.98490977123973,169.889745884758,213.30832170361091,259.05773471001186,306.9899788734344,356.9886302199663,408.95522187358705,462.795604495986,518.4497526763496,575.8330395780147,634.904958107497,695.6090868918129
296,P,0.17,0.52,1.315,0.015,285.55555555555554,30.895145976270165,69.71775280614835,112.70166394796179,159.1043329188212,208.54477338660854,260.75309605398945,315.5281803993564,372.7065137235295,432.16052066765803,493.78211027880985,557.4656197946252,623.1482034829822,690.732246686828,760.1771610132729,831.4198212573435
297,W,0.2,1.05,1.28,0.019,277.22222222222223,61.9343047614394,137.50760271421746,219.25118188476452,305.98814928174954,397.16320648935744,492.38120210182353,591.3495464461473,693.8270628851009,799.6300752387901,908.6021257200578,1020.5802814996692,1135.4867428696245,1253.159831267853,1373.557556692547,1496.583407651179
298,F,0.05,0.73,0.69,0.01,290.0,5.546814466847002,14.560182763683743,26.290335322145193,40.32129207537859,56.39559508118169,74.33247656082459,93.99552781631503,115.27683925110168,138.08814218376673,162.35540568659738,188.0153222454704,215.01290692763374,243.29979229019074,272.8329786084733,303.57389357283046
299,F,0.07,0.87,0.86,0.006,290.0,9.393500916316444,22.851332919365746,39.16883283354155,57.89141667972609,78.75020682179758,101.55603825004249,126.16656876717383,152.46849483429233,180.3701157809349,209.79434871767558,240.673176695361,272.9521153634336,306.57651901899965,341.50513775855546,377.6967288308389
300,P,0.141,0.603,1.276,0.007,286.6666666666667,25.781429766681985,58.20175200152955,94.11732933669282,132.90525942190735,174.24543511392943,217.91111233132062,263.7333025841113,311.57465130448,361.32794512691424,412.9023539616943,466.20919268166625,521.1955135118586,577.7795030085828,635.9268789042709,695.5846501336313
301,W,0.212,0.345,1.78,0.009,276.1111111111111,47.25864468001734,104.45025806965143,165.892960929898,230.75433065495238,298.6545249264294,369.3227319066263,442.55896966140006,518.1974397601109,596.1131584042386,676.1994182663101,758.3421838180351,842.4922324620111,928.533353859155,1016.4417957336484,1106.1502369701655
302,F,0.03,0.84,1.41,0.006,296.0,5.911326995568,15.517014665949832,28.01802184681195,42.97103207002613,60.101668376878614,79.21728371621559,100.17250520352987,122.85233189278517,147.16269446862108,173.02469701264843,200.37087171618253,229.14262027577007,259.28839675047345,290.76237566068573,323.5234498922818
303,F,0.07,0.86,0.9,0.006,290.0,9.408471443882314,22.89854118877267,39.26323748694087,58.045759227819346,78.97580192047968,101.86320038483632,126.56485592208438,152.966869609741,180.9770494680259,210.51790130661487,241.52106564834918,273.9317405367759,307.6950303138888,342.76943075025724,379.1134895261343
304,P,0.15,0.49,1.23,0.014,274.0,32.6995606492887,74.3546100577314,120.95867704175625,171.64768159312965,225.96610620530674,283.5917104233218,344.28389139890794,407.8478642971082,474.1305276327028,543.0023721188334,614.3393032670758,688.0627200186045,764.0607778444963,842.2806422046878,922.6479686999302
305,P,0.15,0.52,1.32,0.01,291.1111111111111,24.532861465936485,55.53624769848949,90.01324759620579,127.34993912534624,167.227547512789,209.4203926278383,253.76015227521364,300.11023616146997,348.3637240108895,398.43009034603654,450.2216218342512,503.6846593920521,558.7390400622473,615.3494651193993,673.4634681971748
306,W,0.03,0.9,0.937,0.004,283.3333333333333,5.838520575769757,15.325900507549921,27.672939962148018,42.441782545782324,59.361430643167964,78.24160992624539,98.93873798483973,121.33923027352353,145.3501760746706,170.89365118560966,197.90301875990966,226.32040221576855,256.0948904740009,287.1812224611152,319.5387973557036
307,F,0.07,0.71,1.53,0.008,286.0,10.701690734990596,26.337673520922937,45.524568302058334,67.70243649969754,92.53683274008237,119.79256623282933,149.29255169503938,180.8960214858532,214.48878121728978,249.97488755688767,287.2702559539047,326.306313588118,367.01621672145154,409.3476584817955,453.2496006011184
308,P,0.15,0.65,1.35,0.01,277.77777777777777,33.26899992562371,75.08976698484257,121.40622158619479,171.41666125094835,224.70942047250244,280.9928889454417,340.0497470823084,401.7033344517496,465.8157873065294,532.2703032623681,600.9527711924028,671.7951916060347,744.6922202107417,819.5998844216526,896.4500062147456
309,W,0.03,0.72,1.59,0.009,287.0,6.677513832302263,17.528226766274678,31.649531243340885,48.54065106718609,67.89164636501184,89.48490045789035,113.15619819618327,138.77563297711583,166.2369428471562,195.45100592440696,226.34160967214595,258.8425606650809,292.89563192069687,328.44905836591056,365.4564048562298
310,P,0.16,0.62,1.41,0.014,275.0,37.105408667041154,83.84486133894862,135.69108935608787,191.7366433468326,251.51349201511556,314.6901730814065,381.0195879159774,450.301008796044,522.3775990177177,597.1165171981359,674.3884075532736,754.1153731820639,836.1784709934838,920.5269775223402,1007.0835712802584
311,F,0.05,0.73,0.69,0.01,289.44444444444446,5.601902998734447,14.704788121814676,26.551439417907208,40.72174548832645,56.95569143134989,75.07071416184202,94.92905023036647,116.42171832952128,139.45957313200478,163.9678484673543,189.88260807894375,217.14832094775116,245.7161392666213,275.54263625645353,306.5888565243116
312,W,0.36,0.78,1.418,0.013,278.3333333333333,78.06078273834875,169.84905862812067,266.0761524092418,365.7377750428237,468.4544408852948,573.9523440487313,682.0326925959899,792.52463894537,905.3074563544226,1020.2765228410628,1137.301620867647,1256.3587562610146,1377.2964216319572,1500.1222170750277,1624.7606643472
313,W,0.205,0.044,1.304,0.018,280.55555555555554,25.004857402170032,57.063151318183436,93.10379810732965,132.43764650052015,174.6973726334194,219.62326926495118,267.0212728322312,316.7345412739204,368.63943237554327,422.63142363825375,478.61116686765564,536.5141658444077,596.2517957315898,657.7800663345964,721.0393906285241
314,W,0.18,0.16,1.05,0.014,287.22222222222223,25.123044258859274,56.47301112538601,90.99527612068263,128.11638174850938,167.5468266976204,209.0813559151114,252.56719680262685,297.8798225939344,344.9225131756425,393.6132390983979,443.8708405136533,495.64890691020656,548.8713734701247,603.509070623784,659.5135923996203
315,P,0.17,0.61,1.54,0.015,274.0,40.422420728524436,91.19038479838038,147.37730529276362,208.0153254327961,272.60842844948377,340.80521693939005,412.3438529373326,487.0114210779179,564.6418541594326,645.0944383623745,728.2315032059693,813.9713906655588,902.1867848814032,992.8250449764039,1085.8039334034672
316,W,0.2,1.05,1.33,0.019,275.0,64.68696530094955,143.67861482308746,229.1721471667626,319.93013022599047,415.3670793848013,515.0664273498576,618.7196592270454,726.0725915602633,836.9314810583433,951.1313253172831,1068.5006587184519,1188.956950996579,1312.3304395752089,1438.576228127595,1567.592722420271
317,P,0.172,0.584,1.16,0.018,275.0,38.705847567377866,87.19009425068573,140.7399691347508,198.4463976637495,259.84625276572837,324.61133587825145,392.4972022036529,463.30489167466123,536.8794779494061,613.0896396306463,691.8063259188629,772.9540801105857,856.4129221593337,942.1346805293856,1030.0423138213216
318,P,0.21,0.758,1.278,0.009,275.0,53.63995735068911,118.50531429915249,188.14872853094784,261.63212857668947,338.5288986818917,418.5348203119357,501.42530419714535,587.0140408238512,675.1607314149663,765.745564963304,858.6401669738842,953.789712364064,1051.0630357708183,1150.4340308199198,1251.826936786646
319,P,0.22,0.51,1.37,0.018,277.22222222222223,46.83129955410956,104.46669696905047,167.24107577373388,234.19660388996243,304.86796091304626,378.92455759744706,456.1210495171401,536.25619424096,619.1753975680108,704.7472272950015,792.837827447599,883.3778677026864,976.2376836648702,1071.3769423077954,1168.7161208539385
320,F,0.04,0.75,1.38,0.007,290.0,6.417978079905935,16.84695501810518,30.419405015148627,46.65401560480978,65.25289338549256,86.00687981252662,108.75814230671627,133.38182336121352,159.77579111891976,187.85438760909597,217.54436245706933,248.78209498555984,281.511621327352,315.6831883688323,351.252165765988
321,F,0.06,0.87,0.94,0.006,290.0,7.435670183462618,18.774605243407482,33.0385092654185,49.77263870907035,68.70068012475254,89.62847067166268,112.40965962699646,136.9281842259875,163.08951020559158,190.81428023283758,220.0337673994224,250.6901701983458,282.7298771089296,316.1082450897157,350.78348179512136
322,W,0.011,0.04,1.28,0.009,274.0,7.769429305804621,20.39446448735098,36.82490246107225,56.47807947620598,78.99337390152333,104.11758410462721,131.6596422677491,161.46839929678544,193.42021714970505,227.41140062221615,263.35327480758696,301.1688222482377,340.7902946121247,382.157462136205,425.21629654266553
323,F,0.06,0.72,1.41,0.013,278.8888888888889,10.40278710508785,26.515310012400537,46.95992839826149,71.06600346884647,98.42393065790932,128.7459499883037,161.815092331211,197.45941186879793,235.5386886851284,275.9352442988157,318.54752584908204,363.28934292991414,410.0819337046856,458.8584902321712,509.55722508327887
324,W,0.34,0.66,1.17,0.024,285.0,62.47346478164276,136.41982508016383,214.38765849836022,295.50590777851556,379.4258466888782,465.89683797051606,554.7359020109873,645.7876018519694,738.9397535937626,834.0956195081785,931.1404268605652,1030.0445666930584,1130.679440988301,1233.0426285901974,1337.0672369148806
325,W,0.03,0.9,1.39,0.011,274.0,9.41337081502252,24.709750129242067,44.616721312352404,68.42833419343157,95.70766284072045,126.14793042893248,159.517640904924,195.63366338286693,234.3461991207077,275.5296119396078,319.0764641184426,364.89344199685274,412.89846230378595,463.01855119891223,515.188248505745
326,W,0.03,0.97,1.44,0.009,276.0,9.617179969977963,25.244741620808952,45.58271919411453,69.90987797206562,97.77983212732698,128.87916280098236,162.97136181236294,199.86933330370655,239.42003523620312,281.4951112785902,325.9847975726364,372.79376012131036,421.83813846636116,473.0433788087995,526.3426036920258
327,W,0.019,0.88,1.44,0.008,284.0,7.295004492651419,19.149116904801726,34.57626272424802,53.02935740819874,74.16979997112256,97.75985003683721,123.62010696545508,151.60865128295237,181.60939465946845,213.52497383299277,247.27212865435175,282.7785445844793,319.98061020905146,358.821773576221,399.2513055379552
328,W,0.02,0.09,1.36,0.009,292.77777777777777,5.624985617362263,14.765379141740464,26.660844516539136,40.889539275755176,57.19037712731614,75.38004273563327,95.3202049975346,116.90143354858209,140.0342157385139,164.6434773231646,190.6650185968215,218.04307972512368,246.72861162372416,276.678008573655,307.85215466644064
329,W,0.02,0.09,1.36,0.009,293.3333333333333,5.57026039464296,14.62172745673481,26.401462403712248,40.491726855249006,56.63397461563099,74.6466738156195,94.39283916889346,115.76410495392659,138.67182938485658,163.04166861133797,188.81004752360064,215.92174877211139,244.3282004687773,273.98622113263633,304.8570754120624
330,W,0.14,0.19,1.06,0.016,282.77777777777777,21.62178728730887,49.407854453556624,80.7002778979411,114.89413350610842,151.6657670969188,190.78639020896676,232.08499739763826,275.4234621729914,320.6927865859537,367.8008479968998,416.66032601440304,467.21405712899065,519.3844237575933,573.1322487521263,628.4051385063043
331,F,0.04,0.85,0.75,0.01,292.0,5.82231866134262,15.283371081590085,27.596147459767412,42.324006455072684,59.19670247152386,78.02448919296789,98.664182650906,121.00251349740984,144.94682884241035,170.41942072316323,197.3538372107126,225.6923623309674,255.3842262831601,286.38429359343155,318.6520761077913
332,W,0.35,0.58,1.55,0.022,292.22222222222223,53.459916763023806,117.03182705439767,184.32878023312645,254.56466858685602,327.41384116636254,402.6427592904399,480.08039260133654,559.5824127971946,641.0434043427564,724.3727166301555,809.4657482598761,896.2908658855017,984.7335818128932,1074.7866789335508,1166.388991349988
333,W,0.02,0.69,1.44,0.006,276.0,7.295307519427775,19.149912338878778,34.57769898565707,53.03156019165743,74.17288090622144,97.76391087768293,123.6252420140413,151.6149489460877,181.61693852177515,213.53384343472598,247.28240007722806,282.7902909063457,319.99390186540427,358.83667865344773,399.26789001520865
334,W,0.11,0.24,1.485,0.015,275.0,20.84685137850073,48.6788889839622,80.89592002913325,116.77057449896344,155.89440107060096,197.97934704206864,242.80939444442507,290.2113143695589,340.0466872469413,392.19883993854717,446.56097485231857,503.0556943950613,561.5924369849338,622.1152203132756,684.5596398511015
335,W,0.03,0.08,1.51,0.015,295.0,6.174827189977011,16.20869292773281,29.266938411421897,44.88648613184629,62.780728647692094,82.74843157445906,104.6377419626125,128.3285326445994,153.72254112087174,180.7373546501933,209.30249801442352,239.35676086304005,270.84629957042824,303.7232459645718,337.94466056230647
336,W,0.02,0.88,1.44,0.008,286.0,7.036124745739297,18.469567146758468,33.34924577693327,51.14749062681756,71.5377167332864,94.29062047553974,119.23316765147592,146.2284751208463,175.16457421094543,205.94755681549992,238.49711746019207,272.74350785106094,308.6253739688064,346.08817073559953,385.0829692420532
337,F,0.06,0.7,0.67,0.011,286.1111111111111,7.349755112521908,18.595471110869774,32.768794207104285,49.415006500755204,68.25749007008622,89.10187803487472,111.80165534960453,136.24064723821425,162.32420263991145,189.97287072079854,219.11789853759706,249.70134406387575,281.66964472336144,314.9780126982997,349.58463467091144
338,F,0.06,0.7,0.64,0.01,283.3333333333333,7.54047171891813,19.05413610233063,33.54837147739424,50.55996183536078,69.80731935957456,91.09257887189263,114.26659484964382,139.21109534731502,165.82973661565615,194.04164413165145,223.77679871276507,254.9762652023602,287.5854513464886,321.5588242265994,356.85380364598086
339,W,0.03,0.072,1.37,0.011,293.8888888888889,5.748713097494623,15.09015919962498,27.247277857817416,41.78894773695134,58.448339677112024,77.03810612892657,97.41687325098611,119.47280364278853,143.11441572909848,168.26498392871875,194.8588963958258,222.83916679980322,252.155667170059,282.7638326339324,314.62368688736353
340,F,0.04,0.86,0.71,0.011,292.0,5.881049227643804,15.437536645315165,27.874513770908035,42.75093479957319,59.79382812910743,78.81153344495787,99.659422461328,122.22308326607494,146.40892836609265,172.13846594723256,199.34457377036765,227.96895367206952,257.9603237292831,289.27309318012885,321.8663654607796
341,F,0.05,0.66,1.4,0.005,286.0,6.3815527833367875,16.75133996221353,30.246759388233357,46.389230288719745,64.88254995895403,85.51874693560593,108.14088441980712,132.6248135346955,158.86898207351365,186.78821821816248,216.3096873271784,247.3701298030493,279.9138994020287,313.8915253847797,349.2586307072379
342,W,0.023,0.87,1.23,0.006,291.6666666666667,5.69744741173214,14.95558867114079,27.004292973922148,41.416283624706644,57.9271109839404,76.35109822410286,96.54813224280721,118.40737297946607,141.83815467024567,166.76443595482905,193.1211900985667,220.85193896167868,249.90700160315092,280.2422105694875,311.81794605600595
343,W,0.023,0.936,1.25,0.01,277.77777777777777,8.692324688494466,22.81703072316783,41.19916614398348,63.18685520737051,88.37663966884837,116.4852412187981,147.29889595717032,180.64850047229777,216.39573031808735,254.42457280572168,294.63581973718544,336.94330509929864,381.2712330419352,427.552219380791,475.7258180631862
